date,bookings,day_of_week,month,holiday,special_event,weather,distance,amenities,revenue
2022-06-04,12,5,6,0,0,Rainy,1.1,4,133608
2022-06-06,12,0,6,1,1,Rainy,4.8,4,251256
2022-06-08,9,2,6,1,0,Rainy,4.7,2,230292
2022-06-11,19,5,6,0,0,Cloudy,1.7,3,348593
2022-06-13,10,0,6,0,0,Sunny,2.6,4,155920
2022-06-14,8,1,6,0,1,Cloudy,4.3,5,224864
2022-06-14,16,1,6,0,0,Rainy,3.6,4,475632
2022-06-16,18,3,6,0,0,Rainy,2.6,3,490860
2022-06-16,15,3,6,0,0,Rainy,4.0,5,314955
2022-06-18,17,5,6,1,0,Rainy,4.6,3,182257
2022-06-18,13,5,6,0,0,Cloudy,4.7,4,248352
2022-06-19,12,6,6,0,1,Sunny,2.5,2,356892
2022-06-19,14,6,6,0,1,Sunny,1.7,3,152180
2022-06-20,16,0,6,0,0,Rainy,4.7,3,268016
2022-06-20,14,0,6,0,0,Sunny,1.4,2,376334
2022-06-20,5,0,6,0,0,Rainy,3.9,4,58780
2022-06-21,19,1,6,0,0,Rainy,1.6,3,211223
2022-06-21,6,1,6,0,0,Sunny,2.6,4,129606
2022-06-22,13,2,6,0,0,Rainy,2.6,4,166764
2022-06-22,12,2,6,0,0,Sunny,1.6,4,299952
2022-06-22,18,2,6,0,0,Rainy,4.7,2,504558
2022-06-23,7,3,6,0,0,Sunny,1.0,4,167146
2022-06-24,12,4,6,0,0,Rainy,4.6,4,203904
2022-06-24,16,4,6,0,0,Sunny,4.5,5,380448
2022-06-25,5,5,6,0,0,Rainy,2.3,5,83855
2022-06-25,14,5,6,0,0,Rainy,3.8,5,371364
2022-06-25,8,5,6,0,1,Rainy,2.0,3,233160
2022-06-25,7,5,6,0,0,Sunny,4.0,3,94045
2022-06-25,10,5,6,0,1,Cloudy,3.2,5,166220
2022-06-27,11,0,6,1,1,Rainy,2.2,2,251372
2022-06-28,8,1,6,0,0,Rainy,2.6,2,198448
2022-06-28,11,1,6,0,0,Sunny,3.8,5,226853
2022-06-28,13,1,6,0,0,Rainy,4.6,3,154024
2022-06-28,15,1,6,0,1,Rainy,1.5,3,190440
2022-06-29,6,2,6,0,1,Rainy,3.3,2,70302
2022-07-02,15,5,7,1,0,Rainy,2.0,4,441840
2022-07-02,7,5,7,0,0,Cloudy,4.2,2,134813
2022-07-04,9,0,7,0,0,Cloudy,1.3,4,115074
2022-07-05,7,1,7,1,0,Rainy,3.8,3,169078
2022-07-05,15,1,7,1,0,Rainy,1.7,3,351135
2022-07-05,12,1,7,0,0,Rainy,3.4,5,165492
2022-07-06,16,2,7,0,0,Cloudy,4.3,3,221936
2022-07-07,14,3,7,0,0,Cloudy,4.0,4,165284
2022-07-07,12,3,7,0,0,Sunny,4.0,2,334656
2022-07-08,12,4,7,0,0,Sunny,3.1,5,356304
2022-07-11,16,0,7,0,1,Rainy,4.6,4,372864
2022-07-12,16,1,7,0,0,Rainy,3.4,2,449184
2022-07-13,13,2,7,0,0,Cloudy,4.7,2,332137
2022-07-17,8,6,7,0,0,Rainy,3.2,2,106424
2022-07-19,9,1,7,0,0,Rainy,3.0,3,265473
2022-07-20,9,2,7,0,0,Cloudy,1.9,2,234549
2022-07-20,12,2,7,0,0,Cloudy,3.2,3,302376
2022-07-20,11,2,7,0,0,Cloudy,1.6,2,306768
2022-07-21,13,3,7,0,0,Cloudy,4.5,2,268515
2022-07-22,19,4,7,0,0,Sunny,3.7,3,359556
2022-07-22,19,4,7,0,0,Cloudy,5.0,3,378860
2022-07-23,18,5,7,0,0,Cloudy,1.4,4,250632
2022-07-23,12,5,7,0,0,Rainy,2.0,2,237396
2022-07-24,6,6,7,0,0,Rainy,4.5,3,86910
2022-07-25,14,0,7,0,0,Rainy,2.6,4,316806
2022-07-26,16,1,7,0,0,Sunny,2.9,4,371728
2022-07-27,8,2,7,0,0,Cloudy,4.4,3,183208
2022-07-27,10,2,7,0,0,Cloudy,3.1,2,101910
2022-07-28,16,3,7,0,0,Sunny,1.8,4,238672
2022-07-30,6,5,7,1,0,Cloudy,4.6,2,94986
2022-07-30,11,5,7,0,0,Rainy,1.1,2,221760
2022-07-30,7,5,7,0,1,Sunny,4.6,4,165774
2022-07-31,17,6,7,0,1,Cloudy,1.2,3,380647
2022-08-01,7,0,8,0,0,Sunny,3.7,2,83118
2022-08-03,15,2,8,1,1,Sunny,1.3,5,285930
2022-08-04,6,3,8,0,0,Cloudy,3.8,3,88578
2022-08-06,15,5,8,0,0,Rainy,1.1,4,303510
2022-08-06,12,5,8,0,0,Cloudy,4.4,5,230652
2022-08-07,10,6,8,0,1,Cloudy,2.9,2,214100
2022-08-08,5,0,8,0,0,Rainy,1.4,3,122595
2022-08-10,16,2,8,0,0,Cloudy,3.8,5,176816
2022-08-10,5,2,8,0,0,Cloudy,3.0,3,111125
2022-08-10,11,2,8,0,0,Cloudy,1.8,2,217415
2022-08-10,12,2,8,1,0,Sunny,1.1,3,256584
2022-08-11,9,3,8,1,0,Sunny,2.7,5,203220
2022-08-11,16,3,8,0,0,Sunny,1.3,3,351824
2022-08-11,15,3,8,0,0,Cloudy,1.4,4,329085
2022-08-13,9,5,8,0,0,Rainy,2.1,4,256401
2022-08-14,8,6,8,0,0,Sunny,3.5,5,82456
2022-08-14,18,6,8,0,0,Rainy,3.1,3,240462
2022-08-15,10,0,8,0,0,Cloudy,1.3,5,131760
2022-08-15,18,0,8,0,1,Sunny,4.9,3,202518
2022-08-15,10,0,8,0,0,Cloudy,4.5,2,153660
2022-08-15,7,0,8,0,0,Rainy,2.0,4,195307
2022-08-16,13,1,8,1,0,Sunny,1.5,2,210938
2022-08-16,16,1,8,1,0,Sunny,4.8,3,389280
2022-08-17,15,2,8,0,1,Sunny,2.8,2,223365
2022-08-20,18,5,8,0,0,Sunny,2.2,5,269856
2022-08-21,11,6,8,1,0,Rainy,3.0,5,131571
2022-08-21,5,6,8,1,0,Sunny,4.1,3,112485
2022-08-21,19,6,8,0,0,Cloudy,1.7,4,555693
2022-08-23,17,1,8,0,0,Sunny,4.1,5,354416
2022-08-23,11,1,8,0,0,Rainy,4.0,4,255805
2022-08-24,9,2,8,0,0,Sunny,3.2,3,131103
2022-08-24,9,2,8,0,0,Rainy,4.5,4,234711
2022-08-24,18,2,8,0,0,Rainy,1.5,3,297234
2022-08-26,17,4,8,1,0,Cloudy,3.4,2,428995
2022-08-26,6,4,8,0,0,Sunny,2.8,3,130530
2022-08-27,8,5,8,0,0,Sunny,2.7,2,169208
2022-08-28,16,6,8,0,0,Sunny,2.0,3,425072
2022-08-28,10,6,8,0,0,Cloudy,2.5,5,133580
2022-08-29,14,0,8,0,0,Cloudy,1.4,5,274260
2022-09-01,19,3,9,0,0,Rainy,2.0,4,398772
2022-09-02,15,4,9,0,0,Rainy,2.1,3,265170
2022-09-02,11,4,9,0,0,Rainy,3.9,3,172678
2022-09-04,15,6,9,0,0,Cloudy,1.2,3,169095
2022-09-05,9,0,9,0,0,Cloudy,3.6,4,191169
2022-09-05,13,0,9,0,0,Cloudy,1.9,5,357240
2022-09-09,7,4,9,0,0,Rainy,1.3,3,136479
2022-09-09,5,4,9,0,0,Cloudy,2.2,4,95535
2022-09-11,8,6,9,0,0,Rainy,1.9,3,170184
2022-09-11,13,6,9,0,0,Rainy,3.2,2,234026
2022-09-12,8,0,9,0,0,Sunny,2.4,3,113976
2022-09-12,6,0,9,0,1,Sunny,4.9,2,115320
2022-09-12,14,0,9,0,0,Sunny,4.9,4,416332
2022-09-13,18,1,9,0,0,Rainy,2.8,4,372654
2022-09-15,18,3,9,0,0,Sunny,4.2,5,458496
2022-09-16,9,4,9,0,0,Sunny,1.1,3,239886
2022-09-16,7,4,9,0,0,Sunny,3.2,4,192990
2022-09-18,17,6,9,0,0,Cloudy,4.0,5,380664
2022-09-19,16,0,9,0,1,Rainy,1.9,3,351296
2022-09-21,17,2,9,0,0,Sunny,1.2,4,435897
2022-09-21,13,2,9,0,0,Cloudy,1.6,2,311974
2022-09-22,8,3,9,0,1,Cloudy,2.8,4,130440
2022-09-24,10,5,9,0,0,Cloudy,3.0,2,287820
2022-09-24,6,5,9,0,0,Sunny,2.5,5,136326
2022-09-25,10,6,9,0,0,Cloudy,2.8,5,169950
2022-09-26,7,0,9,0,0,Rainy,2.9,3,156989
2022-09-30,16,4,9,0,0,Cloudy,4.1,3,380512
2022-09-30,16,4,9,0,0,Cloudy,1.4,3,195680
2022-10-01,13,5,10,0,0,Cloudy,4.1,5,214643
2022-10-01,15,5,10,0,0,Cloudy,3.8,2,397680
2022-10-10,6,0,10,0,1,Rainy,4.0,3,116766
2022-10-14,19,4,10,0,0,Sunny,3.9,3,280535
2022-10-15,16,5,10,0,0,Rainy,2.9,5,372352
2022-10-16,16,6,10,0,0,Rainy,1.8,2,248832
2022-10-17,13,0,10,0,0,Sunny,3.1,4,138151
2022-10-17,9,0,10,0,1,Cloudy,4.8,3,197901
2022-10-17,12,0,10,0,0,Sunny,3.4,4,285360
2022-10-17,6,0,10,0,0,Sunny,1.0,4,99534
2022-10-18,10,1,10,0,0,Rainy,1.2,3,120440
2022-10-20,7,3,10,0,1,Sunny,5.0,5,162197
2022-10-22,16,5,10,0,0,Cloudy,1.3,3,459600
2022-10-24,16,0,10,0,0,Rainy,1.2,2,254144
2022-10-24,18,0,10,0,0,Cloudy,2.4,2,327330
2022-10-24,14,0,10,0,1,Rainy,4.9,3,143486
2022-10-24,9,0,10,0,0,Cloudy,2.3,4,263781
2022-10-25,16,1,10,0,0,Sunny,2.6,2,437728
2022-10-26,12,2,10,0,0,Sunny,3.5,2,230100
2022-10-26,14,2,10,0,0,Sunny,1.1,3,367640
2022-10-26,18,2,10,0,0,Cloudy,4.6,3,228096
2022-10-28,5,4,10,1,1,Rainy,3.1,5,86395
2022-10-29,9,5,10,1,1,Rainy,2.9,3,167958
2022-10-29,7,5,10,0,1,Rainy,4.4,3,83909
2022-10-29,8,5,10,0,0,Sunny,4.8,2,211792
2022-10-29,6,5,10,0,0,Cloudy,2.7,2,137688
2022-10-31,13,0,10,0,0,Rainy,1.7,2,299338
2022-11-04,7,4,11,0,0,Cloudy,4.3,4,89411
2022-11-04,19,4,11,0,0,Rainy,2.6,2,440021
2022-11-06,6,6,11,0,0,Sunny,4.7,2,119268
2022-11-07,14,0,11,0,1,Cloudy,4.8,3,282492
2022-11-08,15,1,11,0,0,Rainy,1.5,5,305655
2022-11-08,13,1,11,0,1,Rainy,4.8,2,225511
2022-11-08,11,1,11,0,0,Rainy,2.5,5,121088
2022-11-09,10,2,11,0,0,Rainy,3.6,2,137830
2022-11-10,5,3,11,0,0,Sunny,1.1,2,71490
2022-11-10,9,3,11,0,0,Rainy,4.6,5,132012
2022-11-11,16,4,11,0,0,Rainy,3.6,3,192832
2022-11-12,15,5,11,1,1,Sunny,3.6,2,175740
2022-11-17,18,3,11,1,0,Rainy,4.6,5,185580
2022-11-17,19,3,11,0,0,Cloudy,3.0,2,463429
2022-11-18,15,4,11,0,0,Cloudy,2.6,4,168900
2022-11-21,7,0,11,0,0,Rainy,4.5,4,162099
2022-11-21,5,0,11,0,0,Sunny,4.0,4,107300
2022-11-23,8,2,11,1,0,Sunny,4.8,4,215744
2022-11-26,17,5,11,0,1,Sunny,4.8,3,408187
2022-11-28,6,0,11,0,0,Rainy,2.5,4,77196
2022-11-28,6,0,11,0,0,Rainy,2.8,5,146190
2022-11-28,7,0,11,0,0,Cloudy,2.0,2,111286
2022-11-30,12,2,11,0,0,Sunny,3.6,5,340740
2022-12-01,12,3,12,0,1,Rainy,2.5,4,195012
2022-12-01,16,3,12,0,0,Rainy,4.1,3,239024
2022-12-02,19,4,12,0,1,Rainy,1.5,4,266114
2022-12-02,11,4,12,0,0,Sunny,1.5,4,127875
2022-12-03,10,5,12,0,0,Sunny,1.8,3,209560
2022-12-03,13,5,12,1,1,Cloudy,1.3,3,354562
2022-12-05,8,0,12,0,0,Sunny,3.5,3,128624
2022-12-05,16,0,12,0,0,Rainy,1.6,3,302768
2022-12-05,5,0,12,0,0,Cloudy,1.6,3,69805
2022-12-05,12,0,12,0,0,Sunny,1.1,3,346656
2022-12-08,11,3,12,0,0,Sunny,4.1,2,206866
2022-12-08,11,3,12,0,0,Sunny,4.2,4,309133
2022-12-08,19,3,12,0,0,Sunny,1.6,4,447602
2022-12-08,7,3,12,0,0,Rainy,4.0,3,116802
2022-12-09,8,4,12,0,1,Sunny,2.7,5,92696
2022-12-10,14,5,12,0,0,Rainy,2.0,3,277242
2022-12-11,13,6,12,0,0,Rainy,3.5,2,354640
2022-12-12,19,0,12,0,0,Rainy,1.7,5,386650
2022-12-12,10,0,12,0,0,Cloudy,4.0,2,288160
2022-12-16,19,4,12,1,0,Rainy,1.2,5,407626
2022-12-16,19,4,12,0,0,Sunny,4.8,5,491131
2022-12-16,9,4,12,0,0,Cloudy,1.3,3,151533
2022-12-18,7,6,12,0,0,Sunny,3.3,2,80143
2022-12-21,13,2,12,0,0,Rainy,4.6,5,200902
2022-12-22,9,3,12,0,0,Sunny,1.0,2,174816
2022-12-23,9,4,12,0,0,Cloudy,3.0,3,127053
2022-12-25,18,6,12,0,0,Cloudy,2.4,3,339642
2022-12-25,8,6,12,0,0,Sunny,3.3,3,166800
2022-12-27,18,1,12,0,0,Sunny,1.9,3,511416
2022-12-27,8,1,12,0,1,Sunny,1.3,4,194744
2022-12-28,16,2,12,0,0,Cloudy,3.5,5,269520
2022-12-29,5,3,12,0,0,Rainy,2.7,4,73120
2022-12-29,11,3,12,1,0,Sunny,3.5,3,207328
2022-12-29,13,3,12,0,1,Rainy,1.8,5,345137
2022-12-30,7,4,12,0,1,Cloudy,2.4,5,161952
